bill_id,doc_id
1548019,2488910
1549481,2468839
1549547,2468902
1549732,2469102
1549712,2469082
1549712,2491679
1549790,2469160
1549790,2493119
1549848,2469214
1549829,2469197
1550571,2469956
1549750,2469120
1549905,2469268
1549905,2492567
1550756,2470141
1550933,2470316
1550933,2493598
1550692,2470078
1550632,2470018
1550632,2487677
1550874,2470258
1550814,2470198
1551127,2470555
1551057,2470485
1551077,2470505
1550993,2470373
1551288,2470717
1551201,2493257
1551201,2470630
1551136,2470564
1551213,2470642
1551268,2470697
1551096,2470524
1551019,2488490
1551019,2470446
1551019,2495887
1551223,2470652
1551241,2470670
1551251,2470680
1551251,2489195
1551165,2470594
1551184,2470613
1551038,2470465
1551038,2493252
1551086,2492610
1551086,2470514
1551009,2470436
1551067,2470495
1551067,2488487
1554013,2473500
1554062,2473547
1554106,2473590
1554194,2493256
1554194,2473675
1554235,2490819
1554235,2473716
1558610,2478042
1558610,2495623
1553781,2487673
1553781,2473279
1553918,2473411
1554150,2473634
1558412,2477823
1558609,2478018
1559918,2479498
1559856,2479435
1559856,2492083
1560417,2480075
1560433,2480090
1560518,2480175
1560442,2480099
1560395,2480053
1560496,2480153
1560534,2480191
1560402,2480060
1560457,2480114
1560387,2480045
1560586,2480262
1560603,2495629
1560603,2480279
1560546,2480222
1560569,2480245
1560612,2480288
1560612,2496161
1560592,2480268
1560559,2480235
1560599,2480275
1560596,2480272
1560605,2480281
1560621,2480297
1562136,2481769
1562136,2493579
1562136,2488277
1561824,2481527
1561982,2481652
1562034,2481695
1561769,2481484
1562082,2481729
1562189,2481810
1562297,2481895
1564288,2484004
1564082,2483800
1564246,2483962
1563795,2483521
1563712,2483439
1564002,2483721
1564206,2483923
1564044,2483762
1563920,2483643
1563837,2483561
1565356,2485095
1565215,2484959
1565286,2485026
1565074,2484824
1565425,2485163
1565145,2484893
1565986,2485723
1566474,2486186
1565865,2485614
1566595,2486301
1567987,2487370
1568084,2487465
1568268,2487645
1568031,2487413
1568228,2487605
1568134,2487513
1568274,2487702
1570436,2489438
1570313,2489334
1570335,2489352
1570356,2489372
1570270,2489298
1570422,2489427
1570291,2489315
1570249,2489279
1571921,2490767
1571833,2490682
1571740,2490595
1571648,2490510
1572135,2491040
1571929,2490874
1571963,2490901
1572103,2491015
1572204,2491096
1572204,2495203
1573805,2492803
1573901,2492891
1573772,2492771
1573821,2492816
1573692,2492699
1573838,2492831
1573852,2492844
1573869,2492860
1573676,2492685
1573740,2492742
1573660,2492670
1573646,2492658
1573756,2492756
1574051,2493029
1574108,2493038
1574194,2493054
1573992,2493021
1573962,2493017
1574078,2493034
1574166,2493050
1574021,2493025
1575428,2494339
1575578,2494423
1575358,2494298
1575687,2494485
1575613,2494445
1575500,2494378
1576523,2495725
1576466,2495669
1576486,2495689
1576542,2495744
1576450,2495653
1576552,2495754
1576561,2495763
1576503,2495706
1576581,2495783
1576458,2495661
1576572,2495774
1560425,2480083
1560609,2492986
1560609,2480285
1560552,2480228
1560552,2492583
1560561,2480237
1560561,2492558
1538412,2490855
1538391,2489491
1538452,2494712
1538458,2495151
1538493,2492613
1538424,2492581
1538479,2494182
1538468,2493114
1538516,2494186
1538522,2494184
1538544,2490849
1538541,2488912
1538541,2484809
1538545,2489185
1542051,2490808
1542178,2495628
1542178,2493031
1544825,2488275
1545321,2489165
1545321,2486437
1547784,2486613
1547815,2483379
1548048,2490384
1548048,2486873
1549416,2468777
1549290,2468655
1549679,2469050
1549886,2469250
1549886,2490362
1549866,2469231
1549769,2469139
1549769,2487652
1549696,2469067
1551158,2470587
1551305,2491308
1551305,2470734
1551232,2490841
1551232,2470661
1551145,2485268
1551145,2491293
1551145,2470574
1551145,2494607
1551175,2470604
1551028,2488909
1551028,2470455
1551298,2470727
1551261,2470690
1551279,2470708
1551117,2470545
1553737,2473237
1554276,2473756
1553869,2473363
1553964,2496122
1553964,2473452
1553825,2473322
1558214,2477614
1559735,2479314
1559735,2490813
1559976,2479556
1560472,2492536
1560472,2480129
1560511,2480168
1560511,2490794
1560527,2480184
1560449,2480106
1560487,2480144
1560464,2480121
1560503,2480160
1560411,2480069
1560620,2480296
1560620,2492594
1560616,2480292
1560565,2480241
1560618,2490821
1560618,2480294
1560572,2480248
1561251,2480931
1561713,2481443
1561713,2489171
1562244,2490845
1562244,2481855
1561875,2481568
1561929,2481611
1563958,2483679
1564126,2489490
1564126,2483843
1563753,2483480
1566230,2485955
1566717,2486448
1565623,2485395
1565623,2492051
1565744,2485508
1565504,2485290
1566106,2485836
1568561,2487946
1568182,2487559
1570164,2489163
1570204,2489241
1570401,2489410
1570185,2489226
1570185,2494859
1572067,2490986
1572034,2490959
1571998,2490930
1573885,2492874
1573709,2492714
1573634,2492647
1573791,2492788
1573723,2492727
1573916,2492904
1574136,2493045
1575392,2494319
1575538,2494400
1575649,2494466
1576477,2495680
1576496,2495699
1576533,2495735
1576514,2495717
1544784,2495174
1549613,2468965
1549812,2469180
1551108,2470536
1559795,2479374
1570228,2489262
1572169,2491068
1538405,2494222
1548365,2484820
1549354,2468715
1551195,2470624
1551047,2470474
1560578,2480254
1564167,2483884
1564167,2494174
1566351,2486068
1567938,2487240
1560479,2480136
1560556,2480232
1560862,2481386
1560862,2480548
1560862,2481943
1563879,2483603
1570377,2489390
1575465,2494358
1404741,2486975
1549577,2468930
1550969,2482224
1550969,2470351
1550969,2492983
1552165,2471627
1553258,2472723
1553569,2473034
1553569,2488261
1559089,2478522
1559604,2479140
1559502,2479040
1559518,2479055
1559662,2479197
1559617,2479153
1559637,2479172
1559504,2479042
1559653,2479188
1559592,2479129
1559622,2479158
1559555,2479092
1559648,2479184
1559512,2479050
1559634,2479169
1559538,2479074
1559545,2479081
1559578,2479115
1559563,2479100
1559526,2479063
1559570,2479108
1559584,2479121
1559599,2479135
1559530,2479067
1559675,2489451
1559675,2479254
1561286,2480963
1561388,2481051
1561260,2480940
1561423,2481081
1561623,2481254
1561517,2481164
1561491,2481139
1561588,2481227
1561553,2481194
1561353,2481020
1561320,2480993
1561454,2481108
1569908,2488886
1571429,2490241
1571558,2490424
1573628,2492528
1574457,2493354
1574677,2493501
1574352,2493286
1574566,2493426
1575348,2494120
1574953,2493814
1442121,2493015
1545023,2489644
1545081,2493658
1548129,2478576
1548129,2473787
1548129,2489515
1550476,2478746
1550476,2488915
1550476,2473916
1550476,2469839
1550419,2469782
1550419,2484806
1558237,2477641
1561210,2480879
1560941,2480622
1561134,2480808
1560869,2480554
1560903,2480585
1561051,2480727
1561092,2480766
1561170,2480843
1560980,2480658
1563512,2483197
1563207,2482899
1563591,2483274
1563131,2482823
1563286,2482977
1563358,2483047
1563439,2483124
1574873,2493750
1575035,2493880
1575113,2493939
1575277,2494069
1575198,2494007
1575980,2495039
1559477,2483353
1559477,2478983
1565499,2485235
1565499,2488294
1575893,2494950
1510516,2487241
1545088,2468297
1545076,2468296
1553355,2480210
1553355,2472820
1552974,2472434
1552974,2480204
1552238,2480200
1552238,2471700
1552949,2472410
1552949,2480206
1552476,2480201
1552476,2471939
1553283,2480208
1553283,2472747
1553309,2480209
1553309,2472774
1552736,2480203
1552736,2472199
1553163,2472626
1553163,2480207
1552401,2480202
1552401,2471863
1568162,2487540
1568162,2487541
1568049,2487430
1568049,2487431
1575872,2496344
1575872,2494929
1576023,2495082
1576023,2496501
1575937,2494995
1575937,2496268
1576064,2495123
1576064,2496285
1576000,2496290
1576000,2495059
1575914,2494972
1575914,2496255
1576044,2496333
1576044,2495103
1575957,2495016
1575957,2496262
1490923,2488752
1490923,2488750
1490923,2488751
1490957,2488753
1490957,2488754
1490957,2488755
1503377,2488756
1503377,2488757
1505381,2488747
1505381,2488748
1505381,2488749
1511464,2488904
1511464,2488905
1511464,2488903
1511472,2488892
1511472,2488893
1511472,2488894
1511505,2488744
1511505,2488745
1511505,2488746
1511484,2488888
1511484,2488889
1511484,2488890
1552144,2488738
1552144,2488739
1567943,2487325
1567943,2487326
1563058,2482751
1575854,2494911
1407458,2486845
1550205,2469568
1550205,2469569
1561016,2480692
1561016,2480693
1571304,2490125
1571304,2490126
1535066,2489203
1536821,2492119
1541917,2482670
1544238,2495189
1544264,2492988
1544295,2492577
1544693,2492028
1545032,2492611
1545168,2495644
1549159,2468523
1549108,2468474
1549066,2468435
1549113,2468478
1549148,2468513
1549051,2468421
1548993,2468366
1549100,2468466
1549090,2468457
1549098,2468464
1549098,2496172
1549085,2468452
1549084,2468451
1549050,2468420
1549073,2468442
1549171,2468533
1549174,2468535
1549060,2468429
1548982,2468355
1549028,2468400
1548984,2468357
1549046,2468416
1549117,2468482
1549012,2468384
1548986,2468359
1549096,2468462
1549005,2468377
1549132,2468497
1549033,2468405
1549068,2468437
1549112,2468477
1549169,2494689
1549169,2468531
1549139,2468504
1549031,2468403
1549076,2468444
1549133,2468498
1549133,2492614
1549069,2468438
1549042,2468413
1549141,2468506
1549106,2468472
1549161,2468525
1549121,2468486
1549061,2468430
1549000,2494564
1549000,2468372
1548997,2468370
1549175,2468536
1549164,2468527
1549027,2468399
1549049,2468419
1549049,2492565
1549144,2468509
1549104,2468470
1549038,2468409
1549125,2468490
1549605,2468958
1549327,2468689
1549400,2468761
1549579,2468932
1549451,2468810
1549616,2468968
1549474,2468833
1549505,2468861
1549530,2468885
1549540,2468895
1549316,2468679
1549425,2468785
1549661,2469013
1549568,2468921
1549553,2468907
1549390,2468750
1549364,2468724
1549438,2468797
1549670,2469022
1549591,2468944
1549462,2468821
1549413,2468774
1549305,2468668
1550124,2469486
1550138,2469498
1550138,2496150
1550481,2469844
1550141,2469501
1550119,2469481
1550128,2469490
1550139,2469499
1550136,2469497
1550132,2469493
1550135,2469496
1550118,2469480
1550133,2469494
1550377,2469741
1550121,2469483
1550131,2469492
1550218,2469582
1550142,2469502
1550125,2469487
1550127,2469489
1550145,2471557
1550120,2469482
1550143,2469503
1550240,2469603
1550134,2469495
1550494,2469857
1550123,2469485
1550126,2469488
1550129,2470887
1550122,2469484
1550137,2471568
1550130,2469491
1550144,2469504
1550407,2469771
1550364,2469729
1550185,2469548
1550149,2469513
1550351,2469715
1550277,2469642
1550162,2469526
1550469,2469832
1550289,2469653
1550266,2469630
1550392,2469756
1550207,2469571
1550337,2469702
1550446,2469809
1550254,2469618
1550254,2494567
1550195,2469558
1550229,2469592
1550435,2469798
1550310,2469674
1550299,2469663
1550322,2496210
1550322,2469686
1550458,2469821
1550174,2469538
1550883,2470267
1550584,2469969
1550920,2470303
1550791,2470176
1550696,2470082
1550974,2470356
1550659,2470045
1550732,2470118
1550938,2470321
1550758,2470143
1550641,2470028
1550864,2470248
1550902,2470285
1550956,2470338
1550828,2470211
1550549,2469934
1550810,2470194
1550775,2470160
1550623,2470009
1551366,2470852
1551354,2470844
1551367,2470853
1551383,2470867
1551383,2492534
1551356,2470846
1551804,2473179
1551384,2470868
1551381,2473189
1551405,2490861
1551405,2471566
1551395,2470878
1551400,2470882
1551371,2470856
1551378,2470863
1551368,2470854
1553397,2472862
1551388,2470872
1551361,2470850
1551401,2470883
1551392,2470875
1551386,2470870
1552601,2472064
1552601,2491303
1551349,2470839
1551380,2470865
1551357,2473186
1551391,2470874
1551403,2470885
1551404,2470886
1551825,2471282
1551402,2470884
1551353,2470843
1551358,2470847
1551352,2470842
1551365,2473187
1552895,2472357
1551396,2470879
1553338,2472803
1551393,2470876
1551387,2470871
1551375,2470860
1551827,2471284
1551376,2470861
1551397,2471569
1551377,2470862
1551355,2470845
1551374,2470859
1551360,2470849
1551350,2470840
1551499,2470981
1551359,2470848
1552207,2471669
1551399,2470881
1551351,2470841
1553161,2472624
1551385,2470869
1551372,2470857
1552716,2472179
1552047,2471491
1551701,2471165
1551362,2470851
1551379,2470864
1551369,2494228
1551369,2470855
1552063,2471506
1552666,2472129
1551394,2470877
1551373,2470858
1551425,2473763
1551390,2470873
1551398,2470880
1551364,2471565
1551363,2473188
1551370,2471563
1551389,2473291
1553105,2472568
1551917,2471369
1551936,2471387
1553183,2472646
1551865,2471320
1551843,2471299
1551627,2471098
1551776,2471236
1551654,2471122
1551489,2470972
1551777,2471237
1552889,2472351
1552071,2471514
1551488,2470971
1552025,2471469
1551949,2471399
1551768,2471228
1551910,2471362
1551938,2471389
1551439,2470924
1551811,2471269
1551981,2473920
1552510,2471972
1551861,2471316
1551788,2471247
1551828,2471285
1551476,2470960
1551461,2470945
1551483,2473764
1551582,2471056
1551686,2471152
1552082,2471524
1551642,2473775
1551867,2471322
1552092,2471533
1551697,2471161
1552068,2471511
1552746,2472209
1553143,2472606
1552067,2471510
1551714,2471178
1553432,2472897
1551581,2471055
1551980,2471428
1551980,2494895
1551747,2471207
1553277,2472741
1552795,2472256
1551706,2471170
1552046,2471490
1553444,2472909
1551572,2471048
1552909,2472370
1551617,2471088
1551946,2471396
1551475,2470959
1553157,2472620
1551837,2471293
1551453,2470938
1551838,2471294
1551518,2470999
1551415,2470901
1551965,2471414
1551487,2470970
1551721,2471184
1552870,2472332
1552870,2495622
1551796,2471255
1551989,2471436
1552218,2471680
1551544,2471023
1552075,2473918
1551810,2471268
1551632,2471102
1552074,2471517
1552003,2471449
1552003,2495625
1553549,2473014
1552904,2472366
1553199,2472662
1553474,2472939
1552477,2471940
1551423,2470909
1551769,2471229
1551966,2473911
1551517,2470998
1551594,2471068
1551656,2471124
1551458,2470942
1551505,2470987
1551960,2471409
1552646,2495155
1552646,2472109
1551554,2473585
1551985,2471432
1553402,2472867
1551897,2471350
1551414,2470900
1551574,2473772
1551990,2471437
1552640,2472103
1551797,2471256
1553284,2472748
1551670,2471136
1551591,2471065
1551638,2471108
1551608,2471080
1551869,2471324
1553480,2472945
1552581,2472044
1552597,2472060
1551684,2471150
1552634,2472097
1551712,2471176
1551945,2471395
1552052,2471495
1552020,2471465
1551993,2473914
1551851,2471306
1551739,2471201
1551672,2471138
1551988,2471435
1551435,2470920
1552072,2471515
1552270,2471732
1552199,2471661
1551732,2471194
1551705,2471169
1552565,2472028
1551448,2470933
1551962,2471411
1551539,2471019
1551459,2470943
1551451,2470936
1551482,2470966
1552230,2471692
1551944,2471394
1551440,2470925
1552001,2471447
1552007,2471453
1553070,2472532
1551723,2471186
1551434,2470919
1552148,2471610
1551450,2470935
1551573,2471049
1552088,2471530
1552053,2471496
1551859,2471314
1551485,2470968
1551870,2471325
1552000,2471446
1551800,2471259
1551824,2471281
1551688,2471154
1552806,2472266
1551842,2471298
1551417,2470903
1551899,2471352
1551711,2471175
1553266,2472731
1551702,2471166
1551536,2471016
1551950,2471400
1552791,2472252
1552245,2471707
1551432,2470917
1551502,2470984
1552203,2471665
1551918,2471370
1551657,2471125
1552161,2471623
1551951,2473906
1552102,2473915
1553458,2472923
1553503,2472968
1551817,2471275
1551691,2471157
1551841,2471297
1551891,2471344
1552610,2472073
1552551,2472014
1551726,2471189
1551580,2477005
1551556,2477061
1552441,2471904
1551664,2477038
1551835,2471291
1551718,2471181
1551619,2471090
1551745,2473892
1551850,2471305
1551997,2471443
1551771,2471231
1552016,2471462
1551758,2471218
1552038,2471482
1551481,2470965
1551733,2471195
1551516,2470997
1551653,2471121
1551428,2470913
1551413,2470899
1552027,2471471
1552471,2471934
1553321,2472786
1551610,2471082
1552040,2471484
1551526,2471006
1552320,2471782
1552014,2471460
1551793,2471252
1551674,2471140
1551527,2471007
1552422,2471884
1551927,2473905
1551585,2471059
1551419,2470905
1551649,2471117
1551970,2471418
1551514,2470995
1553485,2472950
1551958,2471407
1551710,2471174
1551561,2471037
1551940,2473901
1551977,2471425
1551433,2470918
1552213,2471675
1551418,2470904
1551716,2473777
1552801,2472262
1551602,2473765
1551513,2470994
1553179,2472642
1551792,2471251
1551781,2471241
1552060,2471503
1551445,2470930
1551447,2470932
1552661,2472124
1551983,2471430
1552079,2471521
1551682,2471148
1551916,2471368
1551550,2471029
1552354,2471816
1552499,2471962
1551495,2473762
1552081,2471523
1551590,2471064
1551597,2471071
1552899,2472361
1551770,2471230
1553015,2472476
1551801,2471260
1552373,2471835
1551467,2470951
1551549,2471028
1553081,2472543
1551728,2471191
1553085,2472547
1551519,2473770
1552295,2471757
1551614,2471086
1551547,2471026
1552281,2471743
1551932,2471383
1552026,2471470
1551931,2471382
1551473,2470957
1552021,2473910
1551504,2470986
1551528,2471008
1552957,2472417
1551894,2471347
1551671,2471137
1552084,2471526
1551858,2471313
1551532,2471012
1551871,2471326
1551472,2470956
1551775,2471235
1551429,2470914
1551998,2471444
1551833,2471290
1552404,2471866
1551925,2471377
1551744,2471205
1551879,2471333
1552848,2472309
1551864,2471319
1551911,2471363
1551922,2471374
1551929,2471380
1551534,2471014
1551784,2471243
1551679,2490848
1551679,2471145
1551795,2471254
1551506,2470988
1551623,2471094
1551491,2470974
1551680,2471146
1551622,2471093
1552156,2471618
1551830,2471287
1552592,2472055
1551986,2471433
1552754,2472217
1551562,2471038
1552083,2471525
1551508,2470989
1551666,2471133
1551906,2471358
1551444,2470929
1552033,2471477
1551463,2470947
1551815,2471273
1551704,2471168
1551522,2471002
1551484,2470967
1551920,2471372
1552942,2472403
1551887,2471340
1551605,2471077
1552780,2472241
1551975,2471423
1551834,2473893
1552048,2473171
1552011,2471457
1551853,2471308
1552575,2472038
1551813,2471271
1551456,2470941
1551860,2471315
1551479,2470963
1551709,2471173
1552101,2471542
1551759,2471219
1551829,2471286
1552031,2471475
1551604,2471076
1551596,2471070
1551420,2470906
1551651,2471119
1553437,2472902
1552058,2471501
1551464,2470948
1551678,2471144
1553449,2472914
1552445,2471908
1552260,2471722
1553357,2472822
1552933,2472394
1552938,2472399
1552811,2472271
1552650,2472113
1552343,2471805
1552343,2495607
1553538,2473003
1552286,2471748
1552142,2471605
1552181,2471643
1552410,2471872
1553195,2472658
1552866,2472328
1552975,2472435
1553363,2472828
1553101,2472563
1552367,2471829
1553523,2472988
1552241,2471703
1552311,2471773
1553011,2472472
1553242,2472707
1552946,2472407
1552334,2471796
1553047,2472508
1553581,2473046
1552277,2471739
1552773,2472236
1552524,2471987
1552348,2471810
1552504,2471967
1552177,2471639
1552299,2471761
1552742,2472205
1552994,2472455
1552765,2472228
1552545,2472008
1552534,2471997
1552338,2471800
1552606,2472069
1553508,2472973
1552133,2471596
1552437,2471900
1552979,2472439
1552625,2472088
1552836,2472297
1553025,2472486
1552559,2472022
1552359,2471821
1553512,2472977
1553585,2473050
1552325,2471787
1553427,2472892
1553137,2472600
1553562,2473027
1553076,2472538
1552915,2472376
1552570,2472033
1552919,2472380
1552737,2472200
1553213,2494892
1553213,2472677
1552587,2472050
1552538,2472001
1552989,2472449
1552249,2471711
1553418,2472883
1553528,2472993
1552722,2472185
1553392,2472857
1553577,2473042
1552769,2472232
1553407,2472872
1553091,2472553
1552831,2472292
1552383,2471845
1553059,2472521
1552152,2471614
1553120,2472582
1553131,2472594
1552844,2472305
1552844,2494572
1553328,2472793
1552530,2471993
1553006,2472467
1553125,2472587
1552129,2471592
1552456,2471919
1552481,2471944
1553190,2472653
1553250,2472715
1553114,2472577
1552461,2471924
1552629,2472092
1553153,2472616
1553423,2472888
1552172,2471634
1553246,2472711
1553289,2472753
1553301,2472765
1553572,2473037
1552817,2472277
1553312,2472777
1553255,2472720
1553533,2472998
1552953,2472413
1552683,2472145
1553053,2472514
1552514,2471977
1553097,2472559
1552265,2471727
1553352,2472817
1552430,2471893
1553237,2472702
1552711,2472174
1553035,2472496
1552378,2471840
1553334,2472799
1552418,2471880
1552825,2472285
1553175,2472638
1552186,2471648
1552186,2495967
1553589,2473054
1553110,2472573
1552450,2471913
1552727,2472190
1552862,2472324
1553466,2472931
1553042,2472503
1552305,2471767
1553454,2472919
1552693,2472155
1553558,2473023
1552655,2472118
1553348,2472813
1552984,2472444
1553307,2472772
1563539,2483224
1554099,2473582
1554126,2473609
1553799,2473298
1553698,2473200
1554188,2473670
1554109,2473593
1554141,2473625
1553788,2473286
1554009,2473496
1554290,2476566
1557615,2477052
1557581,2477015
1554158,2473642
1554317,2473830
1553833,2473330
1554026,2473513
1554063,2473548
1554185,2473667
1553702,2473204
1553924,2473416
1554301,2475656
1553913,2473405
1553728,2473229
1554092,2473576
1554125,2473608
1557569,2477001
1553860,2473355
1553761,2473260
1553699,2473201
1554306,2473819
1553780,2473278
1553812,2473310
1554297,2473811
1557616,2477053
1553999,2494889
1553999,2473486
1554133,2473616
1553878,2473372
1553753,2473252
1554210,2473690
1553775,2473273
1553775,2494898
1553946,2473435
1554345,2477057
1554036,2473522
1553889,2473382
1554259,2473738
1554339,2473850
1554046,2473532
1553846,2473342
1554183,2473665
1553872,2473366
1554104,2473588
1553895,2473388
1554000,2473487
1557583,2477018
1554237,2473718
1554052,2473537
1553815,2473313
1553962,2473450
1554029,2478324
1554119,2473603
1553937,2473427
1553810,2473308
1553739,2473239
1554086,2473570
1557607,2477044
1554261,2473741
1553726,2473227
1557597,2477032
1553795,2473294
1554040,2473526
1554234,2473715
1553715,2473216
1553819,2476442
1554053,2473538
1553731,2473232
1554041,2473527
1553978,2473466
1554252,2473732
1554038,2473524
1553842,2473338
1554221,2473702
1553847,2473343
1553855,2473350
1554332,2473844
1554220,2473701
1553892,2473385
1554262,2473742
1554283,2473798
1554108,2473592
1554047,2473533
1554160,2473644
1553696,2473198
1553802,2473301
1553936,2473426
1553817,2473315
1554242,2473723
1553827,2473324
1554148,2473632
1554093,2473577
1554068,2473552
1557611,2477048
1554323,2475832
1554265,2473745
1553706,2473207
1553881,2477047
1554249,2473729
1553963,2473451
1553910,2477055
1553736,2473236
1554012,2473499
1553903,2473396
1557588,2477023
1553729,2473230
1554304,2473817
1553952,2473441
1553950,2473439
1553932,2473422
1553877,2473371
1554308,2473821
1553973,2473461
1553735,2477058
1554172,2473654
1554196,2473677
1553893,2473386
1557585,2477020
1553764,2477062
1554244,2475803
1553882,2473375
1553787,2473285
1557610,2477046
1554055,2473540
1554299,2473813
1554115,2473599
1553982,2473470
1553940,2473430
1553826,2473323
1553861,2473356
1553841,2473337
1554173,2473655
1554327,2473839
1554287,2495209
1554287,2473802
1554082,2473566
1554202,2473683
1554042,2473528
1554288,2473803
1553742,2473242
1554096,2473579
1553994,2473481
1557571,2477003
1554103,2473587
1554059,2473544
1553762,2473261
1553939,2473429
1554213,2473693
1553896,2473389
1553759,2473258
1554163,2476083
1554225,2473706
1554027,2473514
1554065,2476194
1553730,2473231
1554251,2473731
1553890,2473383
1554247,2473727
1554162,2473646
1553926,2477063
1553859,2473354
1554018,2473505
1554316,2473829
1553749,2477060
1553941,2477042
1553769,2473267
1554238,2473719
1553751,2473250
1553958,2473446
1553971,2473459
1553879,2473373
1553779,2473277
1553792,2473290
1554285,2473800
1554137,2473620
1553980,2473468
1553992,2473479
1554171,2473653
1554025,2473512
1554120,2476077
1553875,2473369
1554315,2473828
1554075,2473559
1553796,2473295
1553723,2473224
1554319,2473832
1553983,2477059
1554193,2473674
1553953,2476287
1553741,2473241
1553748,2473248
1554255,2473735
1554098,2473581
1554064,2473549
1554113,2494563
1554113,2473597
1553745,2473245
1554156,2473640
1553703,2473205
1557576,2477009
1553904,2473397
1554180,2473662
1554114,2473598
1553916,2473409
1554331,2473843
1554232,2473713
1554070,2473554
1553752,2473251
1554177,2473659
1553765,2473263
1554184,2473666
1554211,2473691
1554326,2473838
1554295,2473809
1553711,2473212
1554200,2473681
1554270,2473750
1554175,2473657
1553902,2473395
1553800,2473299
1553866,2477011
1553948,2473437
1553970,2473458
1554215,2473696
1554243,2473724
1557877,2477251
1554344,2473855
1554292,2473806
1554080,2473564
1553786,2473284
1554256,2475973
1554203,2475942
1554072,2473556
1554146,2473630
1554019,2473506
1554284,2473799
1557590,2477025
1554024,2473511
1553718,2473219
1554004,2473491
1554076,2473560
1553774,2473272
1553784,2473282
1554097,2473580
1557606,2477043
1553722,2473223
1553854,2473349
1554011,2473498
1554300,2473814
1553832,2473329
1554314,2473827
1553828,2473325
1553991,2473478
1554121,2473604
1553830,2473327
1554309,2473822
1553901,2473394
1554311,2473824
1554307,2473820
1554329,2473841
1554246,2473726
1553754,2473253
1554293,2473807
1554142,2473626
1553977,2473465
1553908,2473401
1554263,2473743
1554325,2473837
1553868,2473362
1554320,2473833
1554005,2473492
1553771,2473269
1554083,2473567
1554014,2473501
1553931,2473421
1554303,2473816
1557602,2477037
1557594,2477029
1557838,2477222
1557764,2477169
1557858,2477238
1557885,2477257
1558589,2477998
1558059,2477453
1558569,2477979
1558503,2477914
1558158,2477557
1558273,2477677
1559336,2478836
1559352,2478852
1559368,2479722
1559639,2479174
1559557,2479094
1559590,2479127
1559511,2479049
1559655,2479190
1559623,2479159
1559527,2479064
1559499,2479037
1559574,2479111
1559975,2479555
1559827,2479406
1559861,2479440
1559814,2479393
1559768,2479347
1559884,2479464
1559908,2479488
1559896,2479476
1559687,2479266
1559965,2479545
1559744,2479323
1559732,2479311
1559954,2479534
1559721,2479300
1559778,2479357
1559802,2479381
1559942,2479522
1560089,2479748
1560090,2479749
1560086,2479745
1560150,2479807
1560384,2480041
1560268,2479925
1560189,2479846
1560208,2479865
1560287,2479944
1560112,2479770
1560326,2479983
1560345,2480002
1560249,2479906
1560466,2480123
1560392,2480050
1560535,2480192
1560488,2480145
1560493,2480150
1560426,2480084
1560399,2480057
1560419,2480077
1560461,2480118
1560555,2480231
1560590,2480266
1560543,2480219
1560598,2480274
1560611,2480287
1560858,2480535
1560861,2480538
1560860,2480537
1561444,2481100
1561424,2481082
1561424,2495930
1561635,2481264
1561529,2481174
1561478,2481129
1561348,2481015
1561627,2481257
1561412,2481072
1561643,2481271
1561507,2481155
1561466,2481119
1561401,2481062
1561417,2481076
1561585,2481224
1561614,2481247
1562662,2482086
1562661,2482085
1562659,2482083
1562656,2482080
1562907,2482473
1562783,2482353
1563440,2483125
1563464,2483149
1563488,2483173
1563615,2483298
1563130,2482822
1563308,2482999
1563563,2483247
1563359,2483048
1563285,2482976
1563157,2482849
1563513,2483198
1563205,2482898
1563182,2482874
1563080,2482773
1563414,2483100
1563947,2483669
1563982,2483701
1564085,2483803
1564154,2483871
1564287,2484003
1563703,2483430
1563775,2483502
1564556,2484263
1564762,2484455
1564692,2484387
1565022,2484705
1564601,2484299
1564670,2484365
1564857,2484548
1564786,2484479
1564904,2484592
1564998,2484682
1564739,2484432
1564584,2484282
1564954,2484639
1564928,2484615
1564833,2484525
1564646,2484342
1564976,2484660
1564812,2484504
1564624,2484321
1564717,2484411
1565046,2484728
1565272,2485014
1565104,2484854
1565187,2484933
1565077,2484827
1565469,2485205
1565355,2485094
1565442,2485179
1566574,2486281
1566359,2486075
1565646,2485419
1566072,2485804
1566217,2485942
1566289,2486010
1566000,2485737
1565718,2485483
1565929,2485674
1565575,2485351
1565859,2485608
1566431,2486143
1565788,2485547
1566712,2486408
1566646,2486347
1566502,2486214
1566145,2485875
1567495,2486934
1567498,2486937
1567500,2486939
1567499,2486938
1567494,2486933
1567503,2486942
1567497,2486936
1567501,2486940
1567496,2486935
1567504,2486943
1567804,2487161
1567591,2487032
1567887,2487211
1567835,2487179
1567549,2487006
1567774,2494560
1567774,2487142
1567678,2487082
1567926,2487233
1567793,2487154
1567733,2487115
1567707,2487099
1567581,2487026
1567649,2487064
1567896,2487216
1567855,2487191
1567520,2486989
1567814,2487167
1567764,2487135
1567512,2486984
1567865,2487197
1567658,2487070
1567742,2487120
1567539,2487000
1567619,2487046
1567845,2487185
1567916,2487227
1567609,2488320
1567630,2487053
1567826,2487174
1567640,2487059
1567669,2487077
1567877,2487205
1568202,2487579
1568664,2488039
1567949,2487332
1568068,2487449
1568169,2487547
1568243,2487619
1568149,2487528
1568117,2487497
1568039,2487421
1568119,2487499
1568437,2487840
1568263,2487640
1568335,2487754
1568123,2487503
1568246,2487622
1568015,2487398
